# Generated by process-sam-gravity-data.ipynb on 17 January 2016 19:29:28 UTC
# shape (nlat, nlon):
# 41 31
# lat lon height sediment_free_bouguer
-20.00000 278.00000 50000.00000 296.45982
-20.00000 280.00000 50000.00000 298.44540
-20.00000 282.00000 50000.00000 331.74945
-20.00000 284.00000 50000.00000 348.42500
-20.00000 286.00000 50000.00000 335.40067
-20.00000 288.00000 50000.00000 247.43465
-20.00000 290.00000 50000.00000 -13.95010
-20.00000 292.00000 50000.00000 -218.42896
-20.00000 294.00000 50000.00000 -234.71492
-20.00000 296.00000 50000.00000 -80.09583
-20.00000 298.00000 50000.00000 45.48728
-20.00000 300.00000 50000.00000 51.69878
-20.00000 302.00000 50000.00000 48.11997
-20.00000 304.00000 50000.00000 35.92669
-20.00000 306.00000 50000.00000 5.38175
-20.00000 308.00000 50000.00000 7.25739
-20.00000 310.00000 50000.00000 0.23855
-20.00000 312.00000 50000.00000 -31.32781
-20.00000 314.00000 50000.00000 -45.26601
-20.00000 316.00000 50000.00000 -32.94749
-20.00000 318.00000 50000.00000 -3.36083
-20.00000 320.00000 50000.00000 124.16838
-20.00000 322.00000 50000.00000 218.59533
-20.00000 324.00000 50000.00000 314.07268
-20.00000 326.00000 50000.00000 319.79256
-20.00000 328.00000 50000.00000 333.92279
-20.00000 330.00000 50000.00000 282.09778
-18.00000 270.00000 50000.00000 254.84272
-18.00000 272.00000 50000.00000 315.24266
-18.00000 274.00000 50000.00000 322.19646
-18.00000 276.00000 50000.00000 328.69268
-18.00000 278.00000 50000.00000 327.29044
-18.00000 280.00000 50000.00000 299.58762
-18.00000 282.00000 50000.00000 301.21561
-18.00000 284.00000 50000.00000 316.19178
-18.00000 286.00000 50000.00000 283.04138
-18.00000 288.00000 50000.00000 115.44885
-18.00000 290.00000 50000.00000 -118.62534
-18.00000 292.00000 50000.00000 -217.61435
-18.00000 294.00000 50000.00000 -128.78703
-18.00000 296.00000 50000.00000 -39.81818
-18.00000 298.00000 50000.00000 24.29163
-18.00000 300.00000 50000.00000 31.61769
-18.00000 302.00000 50000.00000 36.98645
-18.00000 304.00000 50000.00000 32.63382
-18.00000 306.00000 50000.00000 -3.28235
-18.00000 308.00000 50000.00000 -20.52613
-18.00000 310.00000 50000.00000 -28.90806
-18.00000 312.00000 50000.00000 -62.34476
-18.00000 314.00000 50000.00000 -53.04841
-18.00000 316.00000 50000.00000 -57.21095
-18.00000 318.00000 50000.00000 -14.32632
-18.00000 320.00000 50000.00000 60.38796
-18.00000 322.00000 50000.00000 183.44150
-18.00000 324.00000 50000.00000 232.61771
-18.00000 326.00000 50000.00000 325.88103
-18.00000 328.00000 50000.00000 338.91972
-18.00000 330.00000 50000.00000 283.20532
-16.00000 270.00000 50000.00000 249.03135
-16.00000 272.00000 50000.00000 308.60503
-16.00000 274.00000 50000.00000 328.27739
-16.00000 276.00000 50000.00000 338.38825
-16.00000 278.00000 50000.00000 335.82449
-16.00000 280.00000 50000.00000 327.54765
-16.00000 282.00000 50000.00000 277.45334
-16.00000 284.00000 50000.00000 201.99332
-16.00000 286.00000 50000.00000 81.81662
-16.00000 288.00000 50000.00000 -158.11816
-16.00000 290.00000 50000.00000 -234.45511
-16.00000 292.00000 50000.00000 -124.07844
-16.00000 294.00000 50000.00000 -53.68173
-16.00000 296.00000 50000.00000 16.64656
-16.00000 298.00000 50000.00000 32.77379
-16.00000 300.00000 50000.00000 31.33894
-16.00000 302.00000 50000.00000 23.58605
-16.00000 304.00000 50000.00000 17.13748
-16.00000 306.00000 50000.00000 -11.26840
-16.00000 308.00000 50000.00000 -7.37633
-16.00000 310.00000 50000.00000 -34.97066
-16.00000 312.00000 50000.00000 -79.01496
-16.00000 314.00000 50000.00000 -42.55266
-16.00000 316.00000 50000.00000 -45.44683
-16.00000 318.00000 50000.00000 -33.90148
-16.00000 320.00000 50000.00000 35.99211
-16.00000 322.00000 50000.00000 181.71937
-16.00000 324.00000 50000.00000 306.73622
-16.00000 326.00000 50000.00000 334.24939
-16.00000 328.00000 50000.00000 341.98164
-16.00000 330.00000 50000.00000 286.07521
-14.00000 270.00000 50000.00000 236.40214
-14.00000 272.00000 50000.00000 297.12517
-14.00000 274.00000 50000.00000 328.78916
-14.00000 276.00000 50000.00000 341.45435
-14.00000 278.00000 50000.00000 340.73993
-14.00000 280.00000 50000.00000 322.16336
-14.00000 282.00000 50000.00000 253.74022
-14.00000 284.00000 50000.00000 40.53284
-14.00000 286.00000 50000.00000 -200.43617
-14.00000 288.00000 50000.00000 -202.14609
-14.00000 290.00000 50000.00000 -129.78643
-14.00000 292.00000 50000.00000 -4.79481
-14.00000 294.00000 50000.00000 42.83475
-14.00000 296.00000 50000.00000 45.61788
-14.00000 298.00000 50000.00000 31.39266
-14.00000 300.00000 50000.00000 20.98759
-14.00000 302.00000 50000.00000 -1.68739
-14.00000 304.00000 50000.00000 -15.21665
-14.00000 306.00000 50000.00000 -27.57316
-14.00000 308.00000 50000.00000 -14.23646
-14.00000 310.00000 50000.00000 -10.79937
-14.00000 312.00000 50000.00000 -45.78947
-14.00000 314.00000 50000.00000 -44.22571
-14.00000 316.00000 50000.00000 -25.04682
-14.00000 318.00000 50000.00000 -35.00496
-14.00000 320.00000 50000.00000 16.15423
-14.00000 322.00000 50000.00000 250.12944
-14.00000 324.00000 50000.00000 327.58501
-14.00000 326.00000 50000.00000 334.34780
-14.00000 328.00000 50000.00000 337.66562
-14.00000 330.00000 50000.00000 298.70384
-12.00000 270.00000 50000.00000 254.05899
-12.00000 272.00000 50000.00000 290.71366
-12.00000 274.00000 50000.00000 313.67906
-12.00000 276.00000 50000.00000 325.19339
-12.00000 278.00000 50000.00000 332.00380
-12.00000 280.00000 50000.00000 312.68189
-12.00000 282.00000 50000.00000 136.32145
-12.00000 284.00000 50000.00000 -192.95407
-12.00000 286.00000 50000.00000 -42.48111
-12.00000 288.00000 50000.00000 -17.76663
-12.00000 290.00000 50000.00000 42.60157
-12.00000 292.00000 50000.00000 65.89893
-12.00000 294.00000 50000.00000 71.59680
-12.00000 296.00000 50000.00000 50.61593
-12.00000 298.00000 50000.00000 38.43854
-12.00000 300.00000 50000.00000 21.27540
-12.00000 302.00000 50000.00000 13.96629
-12.00000 304.00000 50000.00000 -17.34893
-12.00000 306.00000 50000.00000 -7.09953
-12.00000 308.00000 50000.00000 -6.67130
-12.00000 310.00000 50000.00000 -24.97026
-12.00000 312.00000 50000.00000 -23.70492
-12.00000 314.00000 50000.00000 -38.10467
-12.00000 316.00000 50000.00000 -44.71461
-12.00000 318.00000 50000.00000 -33.27302
-12.00000 320.00000 50000.00000 9.80775
-12.00000 322.00000 50000.00000 109.12500
-12.00000 324.00000 50000.00000 282.89854
-12.00000 326.00000 50000.00000 334.49479
-12.00000 328.00000 50000.00000 338.12022
-12.00000 330.00000 50000.00000 300.19329
-10.00000 270.00000 50000.00000 234.44206
-10.00000 272.00000 50000.00000 297.06890
-10.00000 274.00000 50000.00000 313.47137
-10.00000 276.00000 50000.00000 320.58944
-10.00000 278.00000 50000.00000 319.01822
-10.00000 280.00000 50000.00000 219.72194
-10.00000 282.00000 50000.00000 21.36847
-10.00000 284.00000 50000.00000 -153.46076
-10.00000 286.00000 50000.00000 25.79769
-10.00000 288.00000 50000.00000 43.16771
-10.00000 290.00000 50000.00000 53.78377
-10.00000 292.00000 50000.00000 57.66308
-10.00000 294.00000 50000.00000 50.48544
-10.00000 296.00000 50000.00000 40.32081
-10.00000 298.00000 50000.00000 32.23997
-10.00000 300.00000 50000.00000 14.07642
-10.00000 302.00000 50000.00000 -0.08684
-10.00000 304.00000 50000.00000 -1.62086
-10.00000 306.00000 50000.00000 -14.44186
-10.00000 308.00000 50000.00000 0.03052
-10.00000 310.00000 50000.00000 -13.33469
-10.00000 312.00000 50000.00000 -3.67223
-10.00000 314.00000 50000.00000 -13.97724
-10.00000 316.00000 50000.00000 -1.10517
-10.00000 318.00000 50000.00000 -30.54280
-10.00000 320.00000 50000.00000 -0.97479
-10.00000 322.00000 50000.00000 29.37627
-10.00000 324.00000 50000.00000 141.19910
-10.00000 326.00000 50000.00000 310.55497
-10.00000 328.00000 50000.00000 360.47113
-10.00000 330.00000 50000.00000 299.08583
-8.00000 270.00000 50000.00000 230.26918
-8.00000 272.00000 50000.00000 294.73631
-8.00000 274.00000 50000.00000 301.94334
-8.00000 276.00000 50000.00000 309.89355
-8.00000 278.00000 50000.00000 285.14208
-8.00000 280.00000 50000.00000 105.24789
-8.00000 282.00000 50000.00000 -133.16563
-8.00000 284.00000 50000.00000 -73.41702
-8.00000 286.00000 50000.00000 43.97250
-8.00000 288.00000 50000.00000 58.77975
-8.00000 290.00000 50000.00000 61.03912
-8.00000 292.00000 50000.00000 48.07959
-8.00000 294.00000 50000.00000 37.56561
-8.00000 296.00000 50000.00000 46.86658
-8.00000 298.00000 50000.00000 36.94917
-8.00000 300.00000 50000.00000 23.09846
-8.00000 302.00000 50000.00000 18.24941
-8.00000 304.00000 50000.00000 0.80928
-8.00000 306.00000 50000.00000 -26.30363
-8.00000 308.00000 50000.00000 -10.34292
-8.00000 310.00000 50000.00000 -13.16979
-8.00000 312.00000 50000.00000 -5.28897
-8.00000 314.00000 50000.00000 -12.40499
-8.00000 316.00000 50000.00000 -6.35498
-8.00000 318.00000 50000.00000 5.76748
-8.00000 320.00000 50000.00000 12.93265
-8.00000 322.00000 50000.00000 21.36644
-8.00000 324.00000 50000.00000 58.62949
-8.00000 326.00000 50000.00000 217.53890
-8.00000 328.00000 50000.00000 316.31718
-8.00000 330.00000 50000.00000 299.56653
-6.00000 270.00000 50000.00000 207.51806
-6.00000 272.00000 50000.00000 275.38361
-6.00000 274.00000 50000.00000 291.16894
-6.00000 276.00000 50000.00000 292.05973
-6.00000 278.00000 50000.00000 243.96240
-6.00000 280.00000 50000.00000 39.92542
-6.00000 282.00000 50000.00000 -50.20116
-6.00000 284.00000 50000.00000 20.47451
-6.00000 286.00000 50000.00000 67.44065
-6.00000 288.00000 50000.00000 77.51730
-6.00000 290.00000 50000.00000 73.66312
-6.00000 292.00000 50000.00000 64.84305
-6.00000 294.00000 50000.00000 62.39836
-6.00000 296.00000 50000.00000 44.69575
-6.00000 298.00000 50000.00000 38.21831
-6.00000 300.00000 50000.00000 24.28816
-6.00000 302.00000 50000.00000 18.67379
-6.00000 304.00000 50000.00000 -9.31896
-6.00000 306.00000 50000.00000 -17.98340
-6.00000 308.00000 50000.00000 -11.13650
-6.00000 310.00000 50000.00000 14.46511
-6.00000 312.00000 50000.00000 2.73151
-6.00000 314.00000 50000.00000 7.85981
-6.00000 316.00000 50000.00000 19.95541
-6.00000 318.00000 50000.00000 14.82308
-6.00000 320.00000 50000.00000 12.49052
-6.00000 322.00000 50000.00000 36.64431
-6.00000 324.00000 50000.00000 89.16443
-6.00000 326.00000 50000.00000 282.46124
-6.00000 328.00000 50000.00000 349.12263
-6.00000 330.00000 50000.00000 290.52620
-4.00000 270.00000 50000.00000 205.03759
-4.00000 272.00000 50000.00000 252.97543
-4.00000 274.00000 50000.00000 258.70074
-4.00000 276.00000 50000.00000 255.88230
-4.00000 278.00000 50000.00000 215.96158
-4.00000 280.00000 50000.00000 27.72644
-4.00000 282.00000 50000.00000 -23.50570
-4.00000 284.00000 50000.00000 54.55000
-4.00000 286.00000 50000.00000 86.28230
-4.00000 288.00000 50000.00000 69.55388
-4.00000 290.00000 50000.00000 62.49595
-4.00000 292.00000 50000.00000 51.01487
-4.00000 294.00000 50000.00000 64.36287
-4.00000 296.00000 50000.00000 40.18626
-4.00000 298.00000 50000.00000 40.99731
-4.00000 300.00000 50000.00000 57.84325
-4.00000 302.00000 50000.00000 53.96993
-4.00000 304.00000 50000.00000 7.57468
-4.00000 306.00000 50000.00000 -7.48118
-4.00000 308.00000 50000.00000 -7.89684
-4.00000 310.00000 50000.00000 9.07198
-4.00000 312.00000 50000.00000 19.33186
-4.00000 314.00000 50000.00000 11.92293
-4.00000 316.00000 50000.00000 40.16688
-4.00000 318.00000 50000.00000 42.96335
-4.00000 320.00000 50000.00000 46.21142
-4.00000 322.00000 50000.00000 135.64746
-4.00000 324.00000 50000.00000 185.86907
-4.00000 326.00000 50000.00000 296.16096
-4.00000 328.00000 50000.00000 335.85217
-4.00000 330.00000 50000.00000 291.89769
-2.00000 270.00000 50000.00000 167.99631
-2.00000 272.00000 50000.00000 210.89170
-2.00000 274.00000 50000.00000 224.41377
-2.00000 276.00000 50000.00000 213.00218
-2.00000 278.00000 50000.00000 177.83997
-2.00000 280.00000 50000.00000 83.48451
-2.00000 282.00000 50000.00000 1.75724
-2.00000 284.00000 50000.00000 60.18674
-2.00000 286.00000 50000.00000 78.19975
-2.00000 288.00000 50000.00000 71.78283
-2.00000 290.00000 50000.00000 61.22103
-2.00000 292.00000 50000.00000 45.82587
-2.00000 294.00000 50000.00000 48.32899
-2.00000 296.00000 50000.00000 37.36365
-2.00000 298.00000 50000.00000 33.41038
-2.00000 300.00000 50000.00000 23.26636
-2.00000 302.00000 50000.00000 31.78882
-2.00000 304.00000 50000.00000 47.33605
-2.00000 306.00000 50000.00000 26.69082
-2.00000 308.00000 50000.00000 37.06596
-2.00000 310.00000 50000.00000 59.00775
-2.00000 312.00000 50000.00000 45.74068
-2.00000 314.00000 50000.00000 45.93670
-2.00000 316.00000 50000.00000 101.74550
-2.00000 318.00000 50000.00000 184.76669
-2.00000 320.00000 50000.00000 226.33008
-2.00000 322.00000 50000.00000 276.73393
-2.00000 324.00000 50000.00000 302.25006
-2.00000 326.00000 50000.00000 320.65062
-2.00000 328.00000 50000.00000 330.06162
-2.00000 330.00000 50000.00000 272.34968
0.00000 270.00000 50000.00000 108.25841
0.00000 272.00000 50000.00000 181.77778
0.00000 274.00000 50000.00000 215.92722
0.00000 276.00000 50000.00000 232.50618
0.00000 278.00000 50000.00000 183.29243
0.00000 280.00000 50000.00000 76.44234
0.00000 282.00000 50000.00000 -116.19888
0.00000 284.00000 50000.00000 47.18093
0.00000 286.00000 50000.00000 67.67189
0.00000 288.00000 50000.00000 67.49755
0.00000 290.00000 50000.00000 53.38597
0.00000 292.00000 50000.00000 46.87018
0.00000 294.00000 50000.00000 29.20015
0.00000 296.00000 50000.00000 33.96400
0.00000 298.00000 50000.00000 38.75748
0.00000 300.00000 50000.00000 16.01669
0.00000 302.00000 50000.00000 -14.08813
0.00000 304.00000 50000.00000 -8.53407
0.00000 306.00000 50000.00000 -7.82921
0.00000 308.00000 50000.00000 30.30662
0.00000 310.00000 50000.00000 74.99207
0.00000 312.00000 50000.00000 74.63243
0.00000 314.00000 50000.00000 119.18874
0.00000 316.00000 50000.00000 236.09225
0.00000 318.00000 50000.00000 295.36395
0.00000 320.00000 50000.00000 307.20106
0.00000 322.00000 50000.00000 327.46994
0.00000 324.00000 50000.00000 331.87807
0.00000 326.00000 50000.00000 327.88630
0.00000 328.00000 50000.00000 313.20530
0.00000 330.00000 50000.00000 242.86498
2.00000 270.00000 50000.00000 139.98186
2.00000 272.00000 50000.00000 187.88170
2.00000 274.00000 50000.00000 230.72297
2.00000 276.00000 50000.00000 243.60095
2.00000 278.00000 50000.00000 250.69319
2.00000 280.00000 50000.00000 193.39956
2.00000 282.00000 50000.00000 75.87518
2.00000 284.00000 50000.00000 6.23151
2.00000 286.00000 50000.00000 39.80267
2.00000 288.00000 50000.00000 57.29596
2.00000 290.00000 50000.00000 38.88261
2.00000 292.00000 50000.00000 38.80499
2.00000 294.00000 50000.00000 2.85606
2.00000 296.00000 50000.00000 -2.60647
2.00000 298.00000 50000.00000 24.53847
2.00000 300.00000 50000.00000 12.53063
2.00000 302.00000 50000.00000 -2.95152
2.00000 304.00000 50000.00000 4.80840
2.00000 306.00000 50000.00000 -3.33679
2.00000 308.00000 50000.00000 24.34843
2.00000 310.00000 50000.00000 82.34989
2.00000 312.00000 50000.00000 137.00786
2.00000 314.00000 50000.00000 245.01996
2.00000 316.00000 50000.00000 330.39389
2.00000 318.00000 50000.00000 348.87469
2.00000 320.00000 50000.00000 342.34613
2.00000 322.00000 50000.00000 336.96841
2.00000 324.00000 50000.00000 321.92717
2.00000 326.00000 50000.00000 311.12474
2.00000 328.00000 50000.00000 277.59014
2.00000 330.00000 50000.00000 222.90963
4.00000 270.00000 50000.00000 168.10795
4.00000 272.00000 50000.00000 176.91488
4.00000 274.00000 50000.00000 206.49964
4.00000 276.00000 50000.00000 244.29984
4.00000 278.00000 50000.00000 238.99685
4.00000 280.00000 50000.00000 237.12978
4.00000 282.00000 50000.00000 140.82771
4.00000 284.00000 50000.00000 -27.67285
4.00000 286.00000 50000.00000 -51.44887
4.00000 288.00000 50000.00000 30.73368
4.00000 290.00000 50000.00000 36.30331
4.00000 292.00000 50000.00000 19.81917
4.00000 294.00000 50000.00000 -8.13670
4.00000 296.00000 50000.00000 -23.25992
4.00000 298.00000 50000.00000 -6.49987
4.00000 300.00000 50000.00000 0.46213
4.00000 302.00000 50000.00000 17.38388
4.00000 304.00000 50000.00000 -5.98171
4.00000 306.00000 50000.00000 7.23505
4.00000 308.00000 50000.00000 40.66610
4.00000 310.00000 50000.00000 139.43306
4.00000 312.00000 50000.00000 252.57559
4.00000 314.00000 50000.00000 315.23866
4.00000 316.00000 50000.00000 328.61521
4.00000 318.00000 50000.00000 327.80152
4.00000 320.00000 50000.00000 338.41761
4.00000 322.00000 50000.00000 335.20126
4.00000 324.00000 50000.00000 319.07379
4.00000 326.00000 50000.00000 294.69804
4.00000 328.00000 50000.00000 292.54620
4.00000 330.00000 50000.00000 241.21026
6.00000 270.00000 50000.00000 208.12719
6.00000 272.00000 50000.00000 221.57788
6.00000 274.00000 50000.00000 194.72318
6.00000 276.00000 50000.00000 218.48836
6.00000 278.00000 50000.00000 237.67345
6.00000 280.00000 50000.00000 251.55053
6.00000 282.00000 50000.00000 216.48300
6.00000 284.00000 50000.00000 16.44764
6.00000 286.00000 50000.00000 -30.74420
6.00000 288.00000 50000.00000 8.63776
6.00000 290.00000 50000.00000 34.52086
6.00000 292.00000 50000.00000 14.18431
6.00000 294.00000 50000.00000 18.59029
6.00000 296.00000 50000.00000 7.99985
6.00000 298.00000 50000.00000 -11.86871
6.00000 300.00000 50000.00000 9.66362
6.00000 302.00000 50000.00000 52.59050
6.00000 304.00000 50000.00000 76.44500
6.00000 306.00000 50000.00000 106.37617
6.00000 308.00000 50000.00000 175.26478
6.00000 310.00000 50000.00000 298.95179
6.00000 312.00000 50000.00000 317.51750
6.00000 314.00000 50000.00000 313.96957
6.00000 316.00000 50000.00000 321.96540
6.00000 318.00000 50000.00000 352.42008
6.00000 320.00000 50000.00000 341.22851
6.00000 322.00000 50000.00000 332.99118
6.00000 324.00000 50000.00000 323.14797
6.00000 326.00000 50000.00000 289.64265
6.00000 328.00000 50000.00000 284.94029
6.00000 330.00000 50000.00000 251.57665
8.00000 270.00000 50000.00000 214.18749
8.00000 272.00000 50000.00000 259.84483
8.00000 274.00000 50000.00000 238.64493
8.00000 276.00000 50000.00000 160.42237
8.00000 278.00000 50000.00000 144.46103
8.00000 280.00000 50000.00000 144.83821
8.00000 282.00000 50000.00000 156.02695
8.00000 284.00000 50000.00000 47.87683
8.00000 286.00000 50000.00000 4.42751
8.00000 288.00000 50000.00000 -80.85819
8.00000 290.00000 50000.00000 33.83079
8.00000 292.00000 50000.00000 48.22036
8.00000 294.00000 50000.00000 47.20000
8.00000 296.00000 50000.00000 38.56701
8.00000 298.00000 50000.00000 27.36813
8.00000 300.00000 50000.00000 54.96119
8.00000 302.00000 50000.00000 131.47312
8.00000 304.00000 50000.00000 239.44401
8.00000 306.00000 50000.00000 228.80430
8.00000 308.00000 50000.00000 285.71957
8.00000 310.00000 50000.00000 345.24346
8.00000 312.00000 50000.00000 338.80076
8.00000 314.00000 50000.00000 343.89128
8.00000 316.00000 50000.00000 346.95534
8.00000 318.00000 50000.00000 337.28416
8.00000 320.00000 50000.00000 289.98117
8.00000 322.00000 50000.00000 315.28693
8.00000 324.00000 50000.00000 301.52741
8.00000 326.00000 50000.00000 332.40546
8.00000 328.00000 50000.00000 328.77972
8.00000 330.00000 50000.00000 267.53285
10.00000 270.00000 50000.00000 224.52126
10.00000 272.00000 50000.00000 258.45847
10.00000 274.00000 50000.00000 163.50312
10.00000 276.00000 50000.00000 85.14303
10.00000 278.00000 50000.00000 210.73318
10.00000 280.00000 50000.00000 203.32248
10.00000 282.00000 50000.00000 207.26760
10.00000 284.00000 50000.00000 163.15546
10.00000 286.00000 50000.00000 59.54780
10.00000 288.00000 50000.00000 57.50806
10.00000 290.00000 50000.00000 87.39939
10.00000 292.00000 50000.00000 60.89440
10.00000 294.00000 50000.00000 53.58821
10.00000 296.00000 50000.00000 3.09430
10.00000 298.00000 50000.00000 28.40667
10.00000 300.00000 50000.00000 135.00260
10.00000 302.00000 50000.00000 273.89711
10.00000 304.00000 50000.00000 308.12887
10.00000 306.00000 50000.00000 337.06252
10.00000 308.00000 50000.00000 356.52505
10.00000 310.00000 50000.00000 363.89143
10.00000 312.00000 50000.00000 349.17693
10.00000 314.00000 50000.00000 338.12724
10.00000 316.00000 50000.00000 321.57947
10.00000 318.00000 50000.00000 297.07296
10.00000 320.00000 50000.00000 307.22135
10.00000 322.00000 50000.00000 336.24102
10.00000 324.00000 50000.00000 329.34310
10.00000 326.00000 50000.00000 366.86794
10.00000 328.00000 50000.00000 361.30899
10.00000 330.00000 50000.00000 302.21851
12.00000 270.00000 50000.00000 198.05495
12.00000 272.00000 50000.00000 163.87403
12.00000 274.00000 50000.00000 94.47102
12.00000 276.00000 50000.00000 109.55902
12.00000 278.00000 50000.00000 213.83077
12.00000 280.00000 50000.00000 279.08708
12.00000 282.00000 50000.00000 316.20231
12.00000 284.00000 50000.00000 307.02416
12.00000 286.00000 50000.00000 164.88607
12.00000 288.00000 50000.00000 142.10400
12.00000 290.00000 50000.00000 135.60686
12.00000 292.00000 50000.00000 200.57226
12.00000 294.00000 50000.00000 150.45985
12.00000 296.00000 50000.00000 158.65528
12.00000 298.00000 50000.00000 171.51776
12.00000 300.00000 50000.00000 185.91627
12.00000 302.00000 50000.00000 300.37384
12.00000 304.00000 50000.00000 352.37476
12.00000 306.00000 50000.00000 359.41548
12.00000 308.00000 50000.00000 357.29447
12.00000 310.00000 50000.00000 341.51964
12.00000 312.00000 50000.00000 321.89016
12.00000 314.00000 50000.00000 293.91282
12.00000 316.00000 50000.00000 257.18500
12.00000 318.00000 50000.00000 307.46368
12.00000 320.00000 50000.00000 330.72368
12.00000 322.00000 50000.00000 347.03691
12.00000 324.00000 50000.00000 371.35103
12.00000 326.00000 50000.00000 380.46591
12.00000 328.00000 50000.00000 372.26819
12.00000 330.00000 50000.00000 320.91126
14.00000 270.00000 50000.00000 36.35590
14.00000 272.00000 50000.00000 8.41147
14.00000 274.00000 50000.00000 19.26717
14.00000 276.00000 50000.00000 98.74863
14.00000 278.00000 50000.00000 167.12373
14.00000 280.00000 50000.00000 238.91070
14.00000 282.00000 50000.00000 288.23989
14.00000 284.00000 50000.00000 316.07256
14.00000 286.00000 50000.00000 306.31303
14.00000 288.00000 50000.00000 283.64642
14.00000 290.00000 50000.00000 273.88133
14.00000 292.00000 50000.00000 316.92095
14.00000 294.00000 50000.00000 333.26726
14.00000 296.00000 50000.00000 250.97017
14.00000 298.00000 50000.00000 233.18864
14.00000 300.00000 50000.00000 239.62602
14.00000 302.00000 50000.00000 337.76718
14.00000 304.00000 50000.00000 366.97086
14.00000 306.00000 50000.00000 358.59389
14.00000 308.00000 50000.00000 348.23307
14.00000 310.00000 50000.00000 311.24379
14.00000 312.00000 50000.00000 288.46980
14.00000 314.00000 50000.00000 266.98537
14.00000 316.00000 50000.00000 280.33064
14.00000 318.00000 50000.00000 323.61139
14.00000 320.00000 50000.00000 341.37044
14.00000 322.00000 50000.00000 368.77712
14.00000 324.00000 50000.00000 395.05500
14.00000 326.00000 50000.00000 396.37980
14.00000 328.00000 50000.00000 381.73128
14.00000 330.00000 50000.00000 319.61657
16.00000 270.00000 50000.00000 29.67508
16.00000 272.00000 50000.00000 86.52254
16.00000 274.00000 50000.00000 117.77749
16.00000 276.00000 50000.00000 144.28436
16.00000 278.00000 50000.00000 160.65058
16.00000 280.00000 50000.00000 171.72691
16.00000 282.00000 50000.00000 220.87770
16.00000 284.00000 50000.00000 259.48251
16.00000 286.00000 50000.00000 286.00030
16.00000 288.00000 50000.00000 279.42265
16.00000 290.00000 50000.00000 301.45991
16.00000 292.00000 50000.00000 319.76480
16.00000 294.00000 50000.00000 326.37385
16.00000 296.00000 50000.00000 235.23921
16.00000 298.00000 50000.00000 225.33046
16.00000 300.00000 50000.00000 245.50154
16.00000 302.00000 50000.00000 370.25066
16.00000 304.00000 50000.00000 370.51082
16.00000 306.00000 50000.00000 358.02598
16.00000 308.00000 50000.00000 335.88455
16.00000 310.00000 50000.00000 287.63032
16.00000 312.00000 50000.00000 289.83970
16.00000 314.00000 50000.00000 262.67824
16.00000 316.00000 50000.00000 305.58587
16.00000 318.00000 50000.00000 336.51759
16.00000 320.00000 50000.00000 360.08499
16.00000 322.00000 50000.00000 362.23645
16.00000 324.00000 50000.00000 366.62506
16.00000 326.00000 50000.00000 381.46131
16.00000 328.00000 50000.00000 365.29954
16.00000 330.00000 50000.00000 302.79782
18.00000 270.00000 50000.00000 63.10752
18.00000 272.00000 50000.00000 107.20420
18.00000 274.00000 50000.00000 253.03250
18.00000 276.00000 50000.00000 293.06368
18.00000 278.00000 50000.00000 280.22684
18.00000 280.00000 50000.00000 293.01989
18.00000 282.00000 50000.00000 181.76904
18.00000 284.00000 50000.00000 178.56999
18.00000 286.00000 50000.00000 203.60437
18.00000 288.00000 50000.00000 241.71389
18.00000 290.00000 50000.00000 141.48417
18.00000 292.00000 50000.00000 189.04389
18.00000 294.00000 50000.00000 216.03127
18.00000 296.00000 50000.00000 243.70771
18.00000 298.00000 50000.00000 228.57543
18.00000 300.00000 50000.00000 335.46334
18.00000 302.00000 50000.00000 364.57923
18.00000 304.00000 50000.00000 351.00403
18.00000 306.00000 50000.00000 331.47118
18.00000 308.00000 50000.00000 312.93888
18.00000 310.00000 50000.00000 283.52145
18.00000 312.00000 50000.00000 277.88668
18.00000 314.00000 50000.00000 252.38787
18.00000 316.00000 50000.00000 288.80628
18.00000 318.00000 50000.00000 313.53474
18.00000 320.00000 50000.00000 353.19427
18.00000 322.00000 50000.00000 372.34523
18.00000 324.00000 50000.00000 363.52431
18.00000 326.00000 50000.00000 366.89064
18.00000 328.00000 50000.00000 351.02787
18.00000 330.00000 50000.00000 284.83944
20.00000 270.00000 50000.00000 53.74902
20.00000 272.00000 50000.00000 93.00645
20.00000 274.00000 50000.00000 221.94506
20.00000 276.00000 50000.00000 229.04730
20.00000 278.00000 50000.00000 201.53459
20.00000 280.00000 50000.00000 187.84440
20.00000 282.00000 50000.00000 114.61996
20.00000 284.00000 50000.00000 76.78413
20.00000 286.00000 50000.00000 117.43634
20.00000 288.00000 50000.00000 58.92805
20.00000 290.00000 50000.00000 90.44988
20.00000 292.00000 50000.00000 177.23727
20.00000 294.00000 50000.00000 226.21202
20.00000 296.00000 50000.00000 261.43161
20.00000 298.00000 50000.00000 275.34042
20.00000 300.00000 50000.00000 285.56252
20.00000 302.00000 50000.00000 281.27701
20.00000 304.00000 50000.00000 266.47010
20.00000 306.00000 50000.00000 270.10125
20.00000 308.00000 50000.00000 253.47261
20.00000 310.00000 50000.00000 235.74987
20.00000 312.00000 50000.00000 220.39291
20.00000 314.00000 50000.00000 193.12754
20.00000 316.00000 50000.00000 230.94340
20.00000 318.00000 50000.00000 269.76481
20.00000 320.00000 50000.00000 268.14654
20.00000 322.00000 50000.00000 300.46021
20.00000 324.00000 50000.00000 320.50736
