# Moho of South America estimated by gravity data inversion
# See the source code for the inversion at:
#   https://github.com/pinga-lab/paper-moho-inversion-tesseroids
# Generated by south-america-moho.ipynb on 11 February 2016 18:14:30 UTC
# Model grid shape (nlat, nlon):
#   201 151
# Latitude and longitude values correspond to the center of each
# model cell.
# Moho depth is provided in meters.
# Columns:
# lat lon Moho_depth
-55.60000 276.00000 14403.74989
-55.60000 276.40000 14327.13667
-55.60000 276.80000 14364.33279
-55.60000 277.20000 14422.98031
-55.60000 277.60000 14463.25319
-55.60000 278.00000 14565.43361
-55.60000 278.40000 14964.29015
-55.60000 278.80000 15515.09214
-55.60000 279.20000 15727.96933
-55.60000 279.60000 15577.64002
-55.60000 280.00000 15534.24990
-55.60000 280.40000 15651.41717
-55.60000 280.80000 15726.19897
-55.60000 281.20000 15688.61094
-55.60000 281.60000 15742.71393
-55.60000 282.00000 16007.46685
-55.60000 282.40000 16260.41966
-55.60000 282.80000 16184.34913
-55.60000 283.20000 15907.30683
-55.60000 283.60000 15717.16866
-55.60000 284.00000 15660.87943
-55.60000 284.40000 15741.71887
-55.60000 284.80000 15991.29384
-55.60000 285.20000 16418.81819
-55.60000 285.60000 17015.22235
-55.60000 286.00000 17820.62282
-55.60000 286.40000 19025.99217
-55.60000 286.80000 20826.77993
-55.60000 287.20000 23211.21370
-55.60000 287.60000 25709.30969
-55.60000 288.00000 27513.68273
-55.60000 288.40000 28476.14293
-55.60000 288.80000 29326.79966
-55.60000 289.20000 30465.49015
-55.60000 289.60000 31568.98979
-55.60000 290.00000 32268.31899
-55.60000 290.40000 32687.64327
-55.60000 290.80000 33040.17735
-55.60000 291.20000 33463.70523
-55.60000 291.60000 33720.30274
-55.60000 292.00000 33490.31225
-55.60000 292.40000 32786.27670
-55.60000 292.80000 31773.17916
-55.60000 293.20000 30399.32270
-55.60000 293.60000 28350.39930
-55.60000 294.00000 25478.85823
-55.60000 294.40000 22791.76683
-55.60000 294.80000 20968.69483
-55.60000 295.20000 19551.25733
-55.60000 295.60000 18192.64971
-55.60000 296.00000 17023.20049
-55.60000 296.40000 16247.23201
-55.60000 296.80000 15794.93853
-55.60000 297.20000 15424.00386
-55.60000 297.60000 14932.61463
-55.60000 298.00000 14236.87799
-55.60000 298.40000 13435.51827
-55.60000 298.80000 12701.48547
-55.60000 299.20000 12247.36021
-55.60000 299.60000 12370.54925
-55.60000 300.00000 12921.30271
-55.60000 300.40000 13428.25772
-55.60000 300.80000 13551.70942
-55.60000 301.20000 13320.19319
-55.60000 301.60000 12988.50148
-55.60000 302.00000 12851.62253
-55.60000 302.40000 13146.19347
-55.60000 302.80000 13744.19923
-55.60000 303.20000 14368.12571
-55.60000 303.60000 14974.18112
-55.60000 304.00000 15552.47665
-55.60000 304.40000 16104.24530
-55.60000 304.80000 16748.24567
-55.60000 305.20000 17545.65787
-55.60000 305.60000 18004.41560
-55.60000 306.00000 17529.21108
-55.60000 306.40000 16534.88160
-55.60000 306.80000 15591.00715
-55.60000 307.20000 14749.67742
-55.60000 307.60000 14087.37404
-55.60000 308.00000 13715.26596
-55.60000 308.40000 13640.25266
-55.60000 308.80000 13806.35450
-55.60000 309.20000 14099.45917
-55.60000 309.60000 14512.90982
-55.60000 310.00000 14989.41492
-55.60000 310.40000 15440.72467
-55.60000 310.80000 15995.05837
-55.60000 311.20000 16506.79793
-55.60000 311.60000 16749.17286
-55.60000 312.00000 16739.36582
-55.60000 312.40000 16663.20629
-55.60000 312.80000 16626.42811
-55.60000 313.20000 16452.79060
-55.60000 313.60000 16105.80171
-55.60000 314.00000 15784.78439
-55.60000 314.40000 15645.21664
-55.60000 314.80000 15799.93669
-55.60000 315.20000 16348.48346
-55.60000 315.60000 17326.41132
-55.60000 316.00000 18532.50416
-55.60000 316.40000 19576.55353
-55.60000 316.80000 20079.70779
-55.60000 317.20000 19685.71283
-55.60000 317.60000 18728.83080
-55.60000 318.00000 18025.62313
-55.60000 318.40000 17840.23533
-55.60000 318.80000 17953.06444
-55.60000 319.20000 18229.51905
-55.60000 319.60000 18788.39283
-55.60000 320.00000 19532.52112
-55.60000 320.40000 20125.58743
-55.60000 320.80000 20292.68921
-55.60000 321.20000 19985.33834
-55.60000 321.60000 19585.05779
-55.60000 322.00000 19707.55121
-55.60000 322.40000 20462.55464
-55.60000 322.80000 21179.08433
-55.60000 323.20000 21448.17305
-55.60000 323.60000 22039.87806
-55.60000 324.00000 23034.83534
-55.60000 324.40000 23571.48338
-55.60000 324.80000 23211.49672
-55.60000 325.20000 22189.75233
-55.60000 325.60000 20730.14655
-55.60000 326.00000 19329.63029
-55.60000 326.40000 18427.14838
-55.60000 326.80000 17703.37405
-55.60000 327.20000 17040.11655
-55.60000 327.60000 16420.13182
-55.60000 328.00000 15537.03889
-55.60000 328.40000 14275.87252
-55.60000 328.80000 13127.07284
-55.60000 329.20000 13561.16391
-55.60000 329.60000 17265.60098
-55.60000 330.00000 25154.18687
-55.20000 270.00000 23665.98239
-55.20000 270.40000 15435.02824
-55.20000 270.80000 12366.23561
-55.20000 271.20000 11975.40492
-55.20000 271.60000 12243.59523
-55.20000 272.00000 12616.64064
-55.20000 272.40000 13009.82317
-55.20000 272.80000 13463.57284
-55.20000 273.20000 13925.17952
-55.20000 273.60000 14317.08397
-55.20000 274.00000 14700.07064
-55.20000 274.40000 15012.62011
-55.20000 274.80000 15173.55090
-55.20000 275.20000 15056.62693
-55.20000 275.60000 14816.51232
-55.20000 276.00000 14658.87271
-55.20000 276.40000 14496.68375
-55.20000 276.80000 14357.77856
-55.20000 277.20000 14256.23481
-55.20000 277.60000 14152.09358
-55.20000 278.00000 14237.25912
-55.20000 278.40000 14821.13167
-55.20000 278.80000 15534.03058
-55.20000 279.20000 15775.27812
-55.20000 279.60000 15542.97192
-55.20000 280.00000 15368.70351
-55.20000 280.40000 15475.97267
-55.20000 280.80000 15683.58991
-55.20000 281.20000 15825.18257
-55.20000 281.60000 15922.27285
-55.20000 282.00000 16088.95337
-55.20000 282.40000 16213.80066
-55.20000 282.80000 16072.42409
-55.20000 283.20000 15774.71053
-55.20000 283.60000 15580.54277
-55.20000 284.00000 15665.81879
-55.20000 284.40000 16140.53418
-55.20000 284.80000 16878.81984
-55.20000 285.20000 17649.69730
-55.20000 285.60000 18458.32420
-55.20000 286.00000 19552.17112
-55.20000 286.40000 21366.36996
-55.20000 286.80000 23921.33839
-55.20000 287.20000 26749.14454
-55.20000 287.60000 29036.85969
-55.20000 288.00000 30263.74071
-55.20000 288.40000 30822.90512
-55.20000 288.80000 31263.13436
-55.20000 289.20000 31685.48265
-55.20000 289.60000 32130.29401
-55.20000 290.00000 32908.81308
-55.20000 290.40000 33852.64855
-55.20000 290.80000 34486.37536
-55.20000 291.20000 34796.99472
-55.20000 291.60000 34723.04878
-55.20000 292.00000 34321.56003
-55.20000 292.40000 33734.08139
-55.20000 292.80000 32975.70042
-55.20000 293.20000 32123.66187
-55.20000 293.60000 31198.11569
-55.20000 294.00000 29965.19009
-55.20000 294.40000 28660.36977
-55.20000 294.80000 27462.12173
-55.20000 295.20000 26138.75609
-55.20000 295.60000 24589.90954
-55.20000 296.00000 23051.24035
-55.20000 296.40000 21688.50380
-55.20000 296.80000 20270.44866
-55.20000 297.20000 18683.75038
-55.20000 297.60000 17191.70918
-55.20000 298.00000 15812.89735
-55.20000 298.40000 14545.37344
-55.20000 298.80000 13622.77363
-55.20000 299.20000 13324.78314
-55.20000 299.60000 13855.76370
-55.20000 300.00000 14825.91524
-55.20000 300.40000 15706.92039
-55.20000 300.80000 15887.24331
-55.20000 301.20000 15638.31337
-55.20000 301.60000 15582.47618
-55.20000 302.00000 15805.74256
-55.20000 302.40000 16440.60186
-55.20000 302.80000 17370.57830
-55.20000 303.20000 18047.95612
-55.20000 303.60000 18313.67353
-55.20000 304.00000 18310.82354
-55.20000 304.40000 18148.68201
-55.20000 304.80000 18004.00803
-55.20000 305.20000 18193.18520
-55.20000 305.60000 18458.46869
-55.20000 306.00000 18094.27843
-55.20000 306.40000 17189.15025
-55.20000 306.80000 16195.73720
-55.20000 307.20000 15304.24644
-55.20000 307.60000 14608.14467
-55.20000 308.00000 14180.60152
-55.20000 308.40000 14113.24435
-55.20000 308.80000 14329.71051
-55.20000 309.20000 14586.11564
-55.20000 309.60000 14800.25323
-55.20000 310.00000 14878.08617
-55.20000 310.40000 14859.18235
-55.20000 310.80000 15079.14053
-55.20000 311.20000 15585.82020
-55.20000 311.60000 16109.91345
-55.20000 312.00000 16459.67714
-55.20000 312.40000 16320.37616
-55.20000 312.80000 15965.98782
-55.20000 313.20000 15958.87003
-55.20000 313.60000 15913.78999
-55.20000 314.00000 15650.34091
-55.20000 314.40000 15472.06962
-55.20000 314.80000 15607.98940
-55.20000 315.20000 16043.45147
-55.20000 315.60000 16605.61115
-55.20000 316.00000 17269.29660
-55.20000 316.40000 18040.55941
-55.20000 316.80000 18579.01171
-55.20000 317.20000 18572.73093
-55.20000 317.60000 18282.85536
-55.20000 318.00000 18252.47216
-55.20000 318.40000 18540.76425
-55.20000 318.80000 18971.65723
-55.20000 319.20000 19261.38645
-55.20000 319.60000 19638.58406
-55.20000 320.00000 20358.93092
-55.20000 320.40000 21030.67029
-55.20000 320.80000 21386.58078
-55.20000 321.20000 21552.46615
-55.20000 321.60000 21849.94736
-55.20000 322.00000 22566.86131
-55.20000 322.40000 23478.37899
-55.20000 322.80000 24259.09283
-55.20000 323.20000 25171.25613
-55.20000 323.60000 26584.24925
-55.20000 324.00000 27905.23202
-55.20000 324.40000 28349.26831
-55.20000 324.80000 28053.41904
-55.20000 325.20000 27155.26332
-55.20000 325.60000 25497.42589
-55.20000 326.00000 23525.83741
-55.20000 326.40000 21888.83642
-55.20000 326.80000 20690.82836
-55.20000 327.20000 20021.48766
-55.20000 327.60000 19397.61980
-55.20000 328.00000 18135.49856
-55.20000 328.40000 16332.59563
-55.20000 328.80000 14562.46213
-55.20000 329.20000 14700.43971
-55.20000 329.60000 19444.32211
-55.20000 330.00000 30299.40741
-54.80000 270.00000 23936.06438
-54.80000 270.40000 16207.32222
-54.80000 270.80000 13087.40018
-54.80000 271.20000 12490.07363
-54.80000 271.60000 12436.24842
-54.80000 272.00000 12355.69037
-54.80000 272.40000 12492.15170
-54.80000 272.80000 13107.37246
-54.80000 273.20000 13902.73107
-54.80000 273.60000 14508.34460
-54.80000 274.00000 14756.05385
-54.80000 274.40000 14676.76627
-54.80000 274.80000 14478.56641
-54.80000 275.20000 14373.58178
-54.80000 275.60000 14474.38859
-54.80000 276.00000 14667.04763
-54.80000 276.40000 14696.00788
-54.80000 276.80000 14615.69169
-54.80000 277.20000 14558.91100
-54.80000 277.60000 14399.55517
-54.80000 278.00000 14350.89514
-54.80000 278.40000 14983.26784
-54.80000 278.80000 15777.30861
-54.80000 279.20000 16052.18131
-54.80000 279.60000 15912.99339
-54.80000 280.00000 15733.17614
-54.80000 280.40000 15765.20507
-54.80000 280.80000 15956.58345
-54.80000 281.20000 16217.81658
-54.80000 281.60000 16437.64184
-54.80000 282.00000 16501.55139
-54.80000 282.40000 16348.96783
-54.80000 282.80000 15998.83771
-54.80000 283.20000 15546.49019
-54.80000 283.60000 15282.37963
-54.80000 284.00000 15522.31422
-54.80000 284.40000 16401.54147
-54.80000 284.80000 17757.80516
-54.80000 285.20000 19315.32834
-54.80000 285.60000 21021.86095
-54.80000 286.00000 22791.91191
-54.80000 286.40000 24575.50336
-54.80000 286.80000 26566.04025
-54.80000 287.20000 28713.85340
-54.80000 287.60000 30532.37683
-54.80000 288.00000 31822.58327
-54.80000 288.40000 32733.11795
-54.80000 288.80000 33503.79833
-54.80000 289.20000 34359.69378
-54.80000 289.60000 35469.85751
-54.80000 290.00000 36664.15773
-54.80000 290.40000 37382.40171
-54.80000 290.80000 37453.30834
-54.80000 291.20000 36517.06427
-54.80000 291.60000 35325.16579
-54.80000 292.00000 34571.89423
-54.80000 292.40000 34384.51131
-54.80000 292.80000 34589.15637
-54.80000 293.20000 34834.70958
-54.80000 293.60000 34701.39514
-54.80000 294.00000 34052.91110
-54.80000 294.40000 33263.45139
-54.80000 294.80000 32570.89377
-54.80000 295.20000 31936.05952
-54.80000 295.60000 31293.46942
-54.80000 296.00000 30347.91038
-54.80000 296.40000 28825.56007
-54.80000 296.80000 26600.72609
-54.80000 297.20000 24114.20762
-54.80000 297.60000 22047.57733
-54.80000 298.00000 20373.87236
-54.80000 298.40000 19190.29386
-54.80000 298.80000 18607.29189
-54.80000 299.20000 18527.64646
-54.80000 299.60000 18939.98791
-54.80000 300.00000 19404.28557
-54.80000 300.40000 19642.61953
-54.80000 300.80000 19638.51091
-54.80000 301.20000 19666.58856
-54.80000 301.60000 19977.34610
-54.80000 302.00000 20300.32601
-54.80000 302.40000 20869.50740
-54.80000 302.80000 22093.89243
-54.80000 303.20000 23584.63639
-54.80000 303.60000 24482.07817
-54.80000 304.00000 24678.53451
-54.80000 304.40000 23987.38796
-54.80000 304.80000 22365.40735
-54.80000 305.20000 20672.60128
-54.80000 305.60000 19622.67307
-54.80000 306.00000 18867.89953
-54.80000 306.40000 17952.52574
-54.80000 306.80000 17047.13567
-54.80000 307.20000 16192.11102
-54.80000 307.60000 15455.72826
-54.80000 308.00000 15070.92753
-54.80000 308.40000 15126.29449
-54.80000 308.80000 15536.84733
-54.80000 309.20000 16132.52918
-54.80000 309.60000 16550.97679
-54.80000 310.00000 16406.70929
-54.80000 310.40000 15903.14288
-54.80000 310.80000 15608.64935
-54.80000 311.20000 15770.95122
-54.80000 311.60000 16143.00014
-54.80000 312.00000 16360.27716
-54.80000 312.40000 16171.25143
-54.80000 312.80000 15943.49189
-54.80000 313.20000 16188.01073
-54.80000 313.60000 16495.14331
-54.80000 314.00000 16557.83124
-54.80000 314.40000 16554.68932
-54.80000 314.80000 16502.29002
-54.80000 315.20000 16530.58581
-54.80000 315.60000 16689.69302
-54.80000 316.00000 17012.60975
-54.80000 316.40000 17649.70858
-54.80000 316.80000 18317.64343
-54.80000 317.20000 18755.04317
-54.80000 317.60000 19008.99039
-54.80000 318.00000 19179.93104
-54.80000 318.40000 19409.16186
-54.80000 318.80000 19718.16096
-54.80000 319.20000 19852.49632
-54.80000 319.60000 19977.62394
-54.80000 320.00000 20437.71824
-54.80000 320.40000 21165.21763
-54.80000 320.80000 22448.65962
-54.80000 321.20000 24215.61414
-54.80000 321.60000 25638.07978
-54.80000 322.00000 26364.13691
-54.80000 322.40000 26772.05720
-54.80000 322.80000 27315.74466
-54.80000 323.20000 28318.05858
-54.80000 323.60000 29669.44087
-54.80000 324.00000 30523.09448
-54.80000 324.40000 30672.53435
-54.80000 324.80000 30648.49715
-54.80000 325.20000 30266.61163
-54.80000 325.60000 29027.08245
-54.80000 326.00000 26827.17525
-54.80000 326.40000 24292.59755
-54.80000 326.80000 22207.60871
-54.80000 327.20000 20679.46225
-54.80000 327.60000 19293.11768
-54.80000 328.00000 17684.92042
-54.80000 328.40000 15711.19348
-54.80000 328.80000 13878.05335
-54.80000 329.20000 13859.49712
-54.80000 329.60000 18640.07034
-54.80000 330.00000 30637.46226
-54.40000 270.00000 23843.24294
-54.40000 270.40000 16132.55181
-54.40000 270.80000 13047.25067
-54.40000 271.20000 12372.71239
-54.40000 271.60000 12207.26239
-54.40000 272.00000 12113.03000
-54.40000 272.40000 12382.21401
-54.40000 272.80000 13074.33388
-54.40000 273.20000 13866.52387
-54.40000 273.60000 14426.52069
-54.40000 274.00000 14512.62523
-54.40000 274.40000 14191.11723
-54.40000 274.80000 13880.47139
-54.40000 275.20000 13965.73404
-54.40000 275.60000 14426.43066
-54.40000 276.00000 14901.57673
-54.40000 276.40000 15116.47903
-54.40000 276.80000 15116.68477
-54.40000 277.20000 15061.76828
-54.40000 277.60000 14942.47376
-54.40000 278.00000 14961.13038
-54.40000 278.40000 15410.72951
-54.40000 278.80000 15861.55144
-54.40000 279.20000 15975.71304
-54.40000 279.60000 15881.76137
-54.40000 280.00000 15757.72840
-54.40000 280.40000 15810.35525
-54.40000 280.80000 16081.20826
-54.40000 281.20000 16435.93972
-54.40000 281.60000 16705.17251
-54.40000 282.00000 16687.51791
-54.40000 282.40000 16415.69372
-54.40000 282.80000 16043.03304
-54.40000 283.20000 15675.37968
-54.40000 283.60000 15620.81720
-54.40000 284.00000 16250.47542
-54.40000 284.40000 17779.14849
-54.40000 284.80000 20160.94994
-54.40000 285.20000 22814.08988
-54.40000 285.60000 25131.47682
-54.40000 286.00000 26905.21924
-54.40000 286.40000 28017.78967
-54.40000 286.80000 28792.24002
-54.40000 287.20000 29805.01268
-54.40000 287.60000 31160.39149
-54.40000 288.00000 32745.56251
-54.40000 288.40000 34349.17672
-54.40000 288.80000 35819.31148
-54.40000 289.20000 37084.38407
-54.40000 289.60000 37964.49757
-54.40000 290.00000 38593.56389
-54.40000 290.40000 38684.59308
-54.40000 290.80000 38166.17812
-54.40000 291.20000 36831.22321
-54.40000 291.60000 35090.59685
-54.40000 292.00000 33896.86083
-54.40000 292.40000 33747.54793
-54.40000 292.80000 34494.93425
-54.40000 293.20000 35209.53038
-54.40000 293.60000 35202.49099
-54.40000 294.00000 34493.96761
-54.40000 294.40000 33676.75297
-54.40000 294.80000 33282.91181
-54.40000 295.20000 33297.51958
-54.40000 295.60000 33546.04297
-54.40000 296.00000 33589.60660
-54.40000 296.40000 32852.62000
-54.40000 296.80000 31195.25397
-54.40000 297.20000 29197.52805
-54.40000 297.60000 27520.21192
-54.40000 298.00000 26249.10670
-54.40000 298.40000 25466.46822
-54.40000 298.80000 25154.79642
-54.40000 299.20000 24970.86973
-54.40000 299.60000 24874.06803
-54.40000 300.00000 24943.38797
-54.40000 300.40000 25172.97721
-54.40000 300.80000 25449.80204
-54.40000 301.20000 25517.06938
-54.40000 301.60000 25288.22136
-54.40000 302.00000 24973.75321
-54.40000 302.40000 24990.07178
-54.40000 302.80000 25904.56659
-54.40000 303.20000 27629.87717
-54.40000 303.60000 29204.05099
-54.40000 304.00000 30160.73136
-54.40000 304.40000 30061.85232
-54.40000 304.80000 28811.76528
-54.40000 305.20000 27074.00255
-54.40000 305.60000 25167.80077
-54.40000 306.00000 23005.01548
-54.40000 306.40000 20794.15402
-54.40000 306.80000 18948.38348
-54.40000 307.20000 17746.65972
-54.40000 307.60000 17094.72130
-54.40000 308.00000 16882.09393
-54.40000 308.40000 17123.82749
-54.40000 308.80000 17697.80982
-54.40000 309.20000 18433.94240
-54.40000 309.60000 18717.39200
-54.40000 310.00000 18191.74833
-54.40000 310.40000 17245.98010
-54.40000 310.80000 16631.49201
-54.40000 311.20000 16732.02578
-54.40000 311.60000 17208.53187
-54.40000 312.00000 17393.29869
-54.40000 312.40000 17129.38724
-54.40000 312.80000 16828.91448
-54.40000 313.20000 16779.61472
-54.40000 313.60000 16851.54217
-54.40000 314.00000 16881.57251
-54.40000 314.40000 16953.63852
-54.40000 314.80000 16973.45285
-54.40000 315.20000 17032.88742
-54.40000 315.60000 17401.34700
-54.40000 316.00000 17955.11060
-54.40000 316.40000 18657.20492
-54.40000 316.80000 19158.86774
-54.40000 317.20000 19357.60698
-54.40000 317.60000 19274.16960
-54.40000 318.00000 18832.05308
-54.40000 318.40000 18543.79527
-54.40000 318.80000 18725.63895
-54.40000 319.20000 19208.54225
-54.40000 319.60000 19842.43897
-54.40000 320.00000 20803.87064
-54.40000 320.40000 22423.18921
-54.40000 320.80000 24833.11240
-54.40000 321.20000 26763.24708
-54.40000 321.60000 27339.84796
-54.40000 322.00000 27097.34886
-54.40000 322.40000 27034.96204
-54.40000 322.80000 27920.95714
-54.40000 323.20000 29663.08535
-54.40000 323.60000 31294.24860
-54.40000 324.00000 32157.41973
-54.40000 324.40000 32199.63925
-54.40000 324.80000 31140.62136
-54.40000 325.20000 29227.37984
-54.40000 325.60000 27118.32523
-54.40000 326.00000 25056.61693
-54.40000 326.40000 23259.95957
-54.40000 326.80000 21780.77212
-54.40000 327.20000 20287.50202
-54.40000 327.60000 18724.80342
-54.40000 328.00000 17070.78155
-54.40000 328.40000 14993.72045
-54.40000 328.80000 12963.56093
-54.40000 329.20000 12497.57556
-54.40000 329.60000 16104.52138
-54.40000 330.00000 26189.69815
-54.00000 270.00000 23593.29213
-54.00000 270.40000 15488.27883
-54.00000 270.80000 12389.65968
-54.00000 271.20000 11809.94509
-54.00000 271.60000 11954.85831
-54.00000 272.00000 12237.89469
-54.00000 272.40000 12622.47086
-54.00000 272.80000 13094.23991
-54.00000 273.20000 13595.57829
-54.00000 273.60000 14004.40912
-54.00000 274.00000 14198.52141
-54.00000 274.40000 14216.94324
-54.00000 274.80000 14265.74124
-54.00000 275.20000 14570.79496
-54.00000 275.60000 15068.52217
-54.00000 276.00000 15432.57633
-54.00000 276.40000 15512.86985
-54.00000 276.80000 15368.63770
-54.00000 277.20000 15238.97281
-54.00000 277.60000 15200.09676
-54.00000 278.00000 15245.90457
-54.00000 278.40000 15497.40449
-54.00000 278.80000 15693.62155
-54.00000 279.20000 15707.71137
-54.00000 279.60000 15692.68574
-54.00000 280.00000 15697.67133
-54.00000 280.40000 15807.17513
-54.00000 280.80000 16016.13020
-54.00000 281.20000 16115.63490
-54.00000 281.60000 15982.80678
-54.00000 282.00000 15718.35345
-54.00000 282.40000 15550.85354
-54.00000 282.80000 15564.17216
-54.00000 283.20000 15770.15350
-54.00000 283.60000 16385.96701
-54.00000 284.00000 17712.20155
-54.00000 284.40000 19923.50256
-54.00000 284.80000 22598.33328
-54.00000 285.20000 24834.78314
-54.00000 285.60000 26829.30807
-54.00000 286.00000 28940.26438
-54.00000 286.40000 30237.10294
-54.00000 286.80000 30822.82050
-54.00000 287.20000 31703.62140
-54.00000 287.60000 32860.64323
-54.00000 288.00000 33862.02331
-54.00000 288.40000 34655.27549
-54.00000 288.80000 35197.01063
-54.00000 289.20000 35493.85323
-54.00000 289.60000 35681.36772
-54.00000 290.00000 36118.95088
-54.00000 290.40000 36403.77526
-54.00000 290.80000 35839.04244
-54.00000 291.20000 34578.06958
-54.00000 291.60000 33258.98475
-54.00000 292.00000 32390.61641
-54.00000 292.40000 32128.67960
-54.00000 292.80000 32334.67069
-54.00000 293.20000 32587.48951
-54.00000 293.60000 32481.58824
-54.00000 294.00000 31941.44313
-54.00000 294.40000 31373.70251
-54.00000 294.80000 31199.46510
-54.00000 295.20000 31449.41532
-54.00000 295.60000 32015.42901
-54.00000 296.00000 32367.96177
-54.00000 296.40000 31980.19977
-54.00000 296.80000 30999.74086
-54.00000 297.20000 29896.77503
-54.00000 297.60000 29064.03356
-54.00000 298.00000 28727.00397
-54.00000 298.40000 28986.35955
-54.00000 298.80000 29720.02740
-54.00000 299.20000 30561.42049
-54.00000 299.60000 31187.51984
-54.00000 300.00000 31567.04886
-54.00000 300.40000 31746.36623
-54.00000 300.80000 31712.30297
-54.00000 301.20000 31272.47690
-54.00000 301.60000 30362.30238
-54.00000 302.00000 29174.47250
-54.00000 302.40000 28120.35013
-54.00000 302.80000 27725.15513
-54.00000 303.20000 28072.01071
-54.00000 303.60000 28609.89825
-54.00000 304.00000 28943.99736
-54.00000 304.40000 28751.00131
-54.00000 304.80000 28267.54426
-54.00000 305.20000 27917.16624
-54.00000 305.60000 27446.99026
-54.00000 306.00000 26431.78514
-54.00000 306.40000 24864.74494
-54.00000 306.80000 23260.03716
-54.00000 307.20000 22500.80569
-54.00000 307.60000 22466.65271
-54.00000 308.00000 22314.81755
-54.00000 308.40000 21899.76369
-54.00000 308.80000 21321.70480
-54.00000 309.20000 20522.83630
-54.00000 309.60000 19054.07015
-54.00000 310.00000 17220.11551
-54.00000 310.40000 15748.53720
-54.00000 310.80000 14798.42933
-54.00000 311.20000 14469.07161
-54.00000 311.60000 14435.41609
-54.00000 312.00000 14103.19849
-54.00000 312.40000 13490.12901
-54.00000 312.80000 12988.80523
-54.00000 313.20000 12787.52504
-54.00000 313.60000 12941.24283
-54.00000 314.00000 13467.52125
-54.00000 314.40000 14292.32134
-54.00000 314.80000 15215.36130
-54.00000 315.20000 16149.43570
-54.00000 315.60000 17036.33786
-54.00000 316.00000 17674.18474
-54.00000 316.40000 18017.32900
-54.00000 316.80000 17940.29829
-54.00000 317.20000 17552.40265
-54.00000 317.60000 17350.98946
-54.00000 318.00000 17639.69365
-54.00000 318.40000 18430.47223
-54.00000 318.80000 19238.22605
-54.00000 319.20000 20003.76711
-54.00000 319.60000 20719.96164
-54.00000 320.00000 21907.40667
-54.00000 320.40000 24193.05902
-54.00000 320.80000 26936.17365
-54.00000 321.20000 28915.28468
-54.00000 321.60000 29854.62795
-54.00000 322.00000 30196.73159
-54.00000 322.40000 30476.45596
-54.00000 322.80000 31101.15082
-54.00000 323.20000 31881.61014
-54.00000 323.60000 32589.12152
-54.00000 324.00000 32931.79901
-54.00000 324.40000 31965.31249
-54.00000 324.80000 29355.88711
-54.00000 325.20000 26661.64029
-54.00000 325.60000 24957.85600
-54.00000 326.00000 23751.96954
-54.00000 326.40000 22375.20908
-54.00000 326.80000 20598.05295
-54.00000 327.20000 18615.73088
-54.00000 327.60000 16742.62001
-54.00000 328.00000 14897.59819
-54.00000 328.40000 12903.27731
-54.00000 328.80000 11078.86786
-54.00000 329.20000 10380.40623
-54.00000 329.60000 12882.88173
-54.00000 330.00000 21064.90819
-53.60000 270.00000 23721.76810
-53.60000 270.40000 15150.57649
-53.60000 270.80000 11964.24128
-53.60000 271.20000 11672.63205
-53.60000 271.60000 12293.02180
-53.60000 272.00000 12968.50540
-53.60000 272.40000 13359.72848
-53.60000 272.80000 13457.70291
-53.60000 273.20000 13421.03215
-53.60000 273.60000 13425.57236
-53.60000 274.00000 13605.04058
-53.60000 274.40000 13973.31698
-53.60000 274.80000 14453.80781
-53.60000 275.20000 14941.41139
-53.60000 275.60000 15266.06778
-53.60000 276.00000 15290.68846
-53.60000 276.40000 15122.71698
-53.60000 276.80000 14936.63640
-53.60000 277.20000 14888.18124
-53.60000 277.60000 15113.60944
-53.60000 278.00000 15423.61461
-53.60000 278.40000 15639.58129
-53.60000 278.80000 15772.38185
-53.60000 279.20000 15791.79108
-53.60000 279.60000 15846.50024
-53.60000 280.00000 16031.25448
-53.60000 280.40000 16296.68079
-53.60000 280.80000 16443.87841
-53.60000 281.20000 16202.09843
-53.60000 281.60000 15635.92339
-53.60000 282.00000 15125.49935
-53.60000 282.40000 15018.08113
-53.60000 282.80000 15408.42045
-53.60000 283.20000 16238.87716
-53.60000 283.60000 17646.68072
-53.60000 284.00000 19879.74899
-53.60000 284.40000 22578.58735
-53.60000 284.80000 24560.53086
-53.60000 285.20000 26187.60957
-53.60000 285.60000 28488.08675
-53.60000 286.00000 30776.96534
-53.60000 286.40000 32225.53731
-53.60000 286.80000 33109.38272
-53.60000 287.20000 33901.57502
-53.60000 287.60000 34371.23237
-53.60000 288.00000 34259.02520
-53.60000 288.40000 33867.11672
-53.60000 288.80000 33169.79794
-53.60000 289.20000 32177.22466
-53.60000 289.60000 31933.70459
-53.60000 290.00000 32568.60576
-53.60000 290.40000 33126.49438
-53.60000 290.80000 33104.55430
-53.60000 291.20000 32537.72944
-53.60000 291.60000 31573.52151
-53.60000 292.00000 30639.59680
-53.60000 292.40000 30062.42805
-53.60000 292.80000 29839.28557
-53.60000 293.20000 29757.25847
-53.60000 293.60000 29635.73809
-53.60000 294.00000 29356.47556
-53.60000 294.40000 28996.70580
-53.60000 294.80000 28675.80949
-53.60000 295.20000 28474.35865
-53.60000 295.60000 28542.09668
-53.60000 296.00000 28548.75849
-53.60000 296.40000 28338.71788
-53.60000 296.80000 28206.96431
-53.60000 297.20000 28129.01155
-53.60000 297.60000 28103.92507
-53.60000 298.00000 28398.02925
-53.60000 298.40000 29179.44907
-53.60000 298.80000 30420.24061
